Aceleracao X,Aceleracao Y,Aceleracao Z,Temperatura,Velocidade X,Velocidade Y,Velocidade Z,Roll,Pitch,Yall,Magnetico X,Magnetico Y,Magnetico Z,Pressao do Ar,Altitude,Longitude,Latitude,Velocidade GPS,Angulo,Horario,RPM,Velocidade Hall,Temperatura Disco,Pressao Freio
-1.35419921875,1.3589843750000001,9.508105468750001,35.98,0.0,-0.18310546875,0.0,6.0205078125,7.767333984375,-36.5130615234375,-11.2774658203125,13.9031982421875,17.083740234375,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.140750,0.00,0.00,45.75,1.4839999999999998
-1.3111328125000001,1.39248046875,9.484179687500001,36.0,0.0,0.0,0.0,6.0150146484375,7.7618408203125,-36.5130615234375,-11.239013671875,13.8482666015625,17.29248046875,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.241318,0.00,0.00,45.75,1.442
-1.3254882812500002,1.41162109375,9.4650390625,36.03,0.0,0.0,0.0,6.0150146484375,7.7618408203125,-36.5130615234375,-11.2060546875,13.8262939453125,17.2705078125,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.248754,0.00,0.00,45.75,1.4780000000000004
-1.3254882812500002,1.41162109375,9.4650390625,36.03,0.0,0.0,0.0,6.0150146484375,7.7618408203125,-36.5130615234375,-11.1895751953125,13.8153076171875,17.237548828125,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.259981,0.00,0.00,45.75,1.452
-1.3494140625000002,1.41162109375,9.46982421875,36.02,0.0,0.0,0.0,6.0150146484375,7.7618408203125,-36.5130615234375,-11.1895751953125,13.831787109375,17.1990966796875,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.269326,0.00,0.00,45.75,1.482
-1.3494140625000002,1.41162109375,9.46982421875,36.02,0.0,0.0,0.0,6.0150146484375,7.7618408203125,-36.5130615234375,-11.1785888671875,13.8482666015625,17.1826171875,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.278670,0.00,0.00,45.75,1.4580000000000004
-1.3685546875,1.39248046875,9.474609375,36.01,0.0,0.06103515625,0.0,6.0150146484375,7.75634765625,-36.5130615234375,-11.151123046875,13.82080078125,17.1990966796875,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.289895,0.00,0.00,45.75,1.4300000000000002
-1.3685546875,1.39248046875,9.474609375,36.01,0.0,0.06103515625,0.0,6.0150146484375,7.7618408203125,-36.5130615234375,-11.1566162109375,13.787841796875,17.2265625,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.299233,0.00,0.00,45.75,1.4480000000000004
-1.36376953125,1.3829101562500001,9.479394531250001,36.0,0.0,0.06103515625,0.0,6.0150146484375,7.7618408203125,-36.5130615234375,-11.1895751953125,13.765869140625,17.2705078125,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.308569,0.00,0.00,45.75,1.5039999999999998
-1.36376953125,1.3829101562500001,9.479394531250001,36.0,0.0,0.06103515625,0.0,6.0150146484375,7.7618408203125,-36.5130615234375,-11.2445068359375,13.743896484375,17.3089599609375,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.319793,0.00,0.00,45.75,1.4900000000000002
-1.378125,1.3685546875,9.479394531250001,36.04,0.0,0.0,0.0,6.0150146484375,7.7618408203125,-36.5130615234375,-11.2774658203125,13.7493896484375,17.33642578125,1.0020429311621022,42949655.75,3809654779.0,4033560037.0,0.0,163.48,09:28:58.329143,0.00,0.00,45.75,1.4500000000000002
